student_id,timestamp,current_location,next_location,event_type,crowd_density,time_of_day
200,2026-03-15 15:55:00,stage,stage,cultural,low,morning
42,2026-03-15 15:55:00,canteen,canteen,technical,low,evening
90,2026-03-15 15:55:00,canteen,stage,technical,low,evening
115,2026-03-15 15:55:00,stage,canteen,cultural,high,evening
26,2026-03-15 15:55:00,lab,lab,cultural,high,morning
151,2026-03-15 15:55:00,stage,canteen,cultural,medium,afternoon
43,2026-03-15 15:55:00,stage,canteen,cultural,low,evening
77,2026-03-15 15:55:00,stage,canteen,sports,high,morning
156,2026-03-15 15:55:00,lab,lab,technical,high,evening
137,2026-03-15 15:55:00,stage,stage,sports,medium,evening
20,2026-03-15 15:56:00,stage,lab,sports,high,morning
184,2026-03-15 15:56:00,canteen,lab,cultural,high,morning
39,2026-03-15 15:56:00,stage,stage,technical,high,evening
179,2026-03-15 15:56:00,canteen,canteen,sports,high,morning
12,2026-03-15 15:56:00,canteen,canteen,sports,high,evening
183,2026-03-15 15:56:00,canteen,lab,cultural,high,evening
11,2026-03-15 15:56:00,lab,canteen,technical,medium,evening
154,2026-03-15 15:56:00,canteen,canteen,technical,low,evening
42,2026-03-15 15:56:00,stage,canteen,technical,high,afternoon
155,2026-03-15 15:56:00,stage,canteen,sports,low,afternoon
11,2026-03-15 15:56:00,canteen,lab,cultural,medium,morning
38,2026-03-15 15:56:00,canteen,lab,technical,medium,afternoon
98,2026-03-15 15:56:00,stage,canteen,sports,low,afternoon
171,2026-03-15 15:57:00,canteen,lab,sports,low,morning
19,2026-03-15 15:57:00,lab,stage,technical,medium,evening
192,2026-03-15 15:57:00,canteen,stage,cultural,high,afternoon
134,2026-03-15 15:57:00,lab,canteen,cultural,low,afternoon
174,2026-03-15 15:57:00,lab,lab,technical,low,afternoon
116,2026-03-15 15:57:00,lab,lab,sports,high,afternoon
113,2026-03-15 15:57:00,canteen,canteen,cultural,low,evening
170,2026-03-15 15:57:00,lab,stage,sports,high,morning
65,2026-03-15 15:57:00,lab,stage,sports,medium,afternoon
99,2026-03-15 15:57:00,canteen,lab,cultural,low,afternoon
72,2026-03-15 15:57:00,lab,lab,sports,high,afternoon
187,2026-03-15 15:57:00,canteen,lab,sports,high,afternoon
52,2026-03-15 15:57:00,stage,canteen,technical,medium,morning
118,2026-03-15 15:57:00,lab,lab,cultural,low,evening
175,2026-03-15 15:58:00,canteen,stage,sports,high,morning
120,2026-03-15 15:58:00,stage,canteen,cultural,low,afternoon
7,2026-03-15 15:58:00,lab,lab,cultural,high,afternoon
11,2026-03-15 15:58:00,lab,canteen,sports,low,morning
103,2026-03-15 15:58:00,canteen,stage,cultural,low,evening
61,2026-03-15 15:58:00,stage,lab,technical,high,evening
68,2026-03-15 15:58:00,canteen,lab,technical,high,evening
153,2026-03-15 15:58:00,lab,canteen,sports,low,evening
140,2026-03-15 15:59:00,lab,lab,cultural,low,morning
154,2026-03-15 15:59:00,lab,lab,sports,medium,morning
102,2026-03-15 15:59:00,lab,stage,cultural,high,evening
110,2026-03-15 15:59:00,stage,canteen,sports,low,morning
140,2026-03-15 15:59:00,stage,canteen,sports,low,morning
171,2026-03-15 15:59:00,canteen,canteen,cultural,high,afternoon
51,2026-03-15 15:59:00,canteen,lab,technical,low,morning
117,2026-03-15 15:59:00,canteen,canteen,sports,low,morning
165,2026-03-15 15:59:00,lab,stage,technical,medium,evening
46,2026-03-15 15:59:00,canteen,stage,cultural,medium,morning
53,2026-03-15 15:59:00,stage,stage,sports,high,evening
88,2026-03-15 15:59:00,canteen,canteen,cultural,high,afternoon
121,2026-03-15 16:00:00,canteen,lab,technical,high,afternoon
13,2026-03-15 16:00:00,stage,canteen,cultural,medium,morning
89,2026-03-15 16:00:00,stage,canteen,sports,medium,morning
125,2026-03-15 16:00:00,lab,lab,technical,medium,evening
118,2026-03-15 16:00:00,stage,canteen,sports,low,afternoon
54,2026-03-15 16:00:00,stage,canteen,technical,medium,evening
185,2026-03-15 16:00:00,canteen,lab,cultural,medium,morning
116,2026-03-15 16:00:00,stage,canteen,cultural,high,afternoon
118,2026-03-15 16:00:00,lab,canteen,sports,medium,morning
4,2026-03-15 16:00:00,canteen,lab,sports,medium,afternoon
75,2026-03-15 16:00:00,lab,lab,sports,low,evening
49,2026-03-15 16:01:00,stage,canteen,technical,medium,morning
7,2026-03-15 16:01:00,lab,canteen,technical,high,morning
110,2026-03-15 16:01:00,lab,canteen,sports,low,afternoon
122,2026-03-15 16:01:00,stage,stage,technical,medium,evening
11,2026-03-15 16:01:00,stage,canteen,technical,medium,afternoon
92,2026-03-15 16:01:00,canteen,canteen,cultural,medium,afternoon
182,2026-03-15 16:01:00,canteen,stage,cultural,low,afternoon
173,2026-03-15 16:01:00,canteen,canteen,cultural,low,morning
23,2026-03-15 16:01:00,stage,stage,sports,medium,evening
28,2026-03-15 16:01:00,lab,canteen,cultural,high,evening
111,2026-03-15 16:01:00,lab,stage,cultural,medium,evening
57,2026-03-15 16:01:00,canteen,stage,technical,low,afternoon
26,2026-03-15 16:02:00,canteen,lab,cultural,low,evening
153,2026-03-15 16:02:00,stage,lab,technical,low,evening
54,2026-03-15 16:02:00,lab,canteen,cultural,high,morning
29,2026-03-15 16:02:00,canteen,canteen,sports,medium,morning
97,2026-03-15 16:02:00,stage,canteen,sports,medium,morning
164,2026-03-15 16:02:00,canteen,canteen,cultural,low,afternoon
14,2026-03-15 16:02:00,stage,canteen,cultural,medium,morning
78,2026-03-15 16:02:00,lab,canteen,cultural,high,evening
35,2026-03-15 16:02:00,stage,canteen,sports,high,morning
30,2026-03-15 16:02:00,canteen,stage,technical,medium,afternoon
92,2026-03-15 16:02:00,canteen,stage,technical,medium,morning
17,2026-03-15 16:02:00,lab,lab,cultural,medium,evening
195,2026-03-15 16:03:00,lab,lab,sports,medium,morning
158,2026-03-15 16:03:00,canteen,canteen,technical,medium,morning
93,2026-03-15 16:03:00,canteen,canteen,cultural,medium,morning
173,2026-03-15 16:03:00,canteen,canteen,sports,low,afternoon
79,2026-03-15 16:03:00,lab,canteen,sports,low,afternoon
110,2026-03-15 16:03:00,canteen,canteen,technical,low,afternoon
179,2026-03-15 16:03:00,lab,canteen,sports,high,afternoon
102,2026-03-15 16:03:00,canteen,canteen,cultural,high,afternoon
106,2026-03-15 16:03:00,stage,canteen,cultural,high,morning
47,2026-03-15 16:04:00,stage,canteen,technical,high,morning
181,2026-03-15 16:04:00,canteen,canteen,sports,low,afternoon
64,2026-03-15 16:04:00,stage,canteen,technical,medium,afternoon
166,2026-03-15 16:04:00,lab,canteen,technical,medium,morning
64,2026-03-15 16:04:00,stage,canteen,sports,medium,evening
87,2026-03-15 16:04:00,stage,canteen,technical,high,morning
7,2026-03-15 16:04:00,lab,lab,sports,low,afternoon
22,2026-03-15 16:04:00,stage,canteen,cultural,medium,morning
81,2026-03-15 16:04:00,stage,lab,technical,high,afternoon
169,2026-03-15 16:04:00,canteen,lab,sports,high,morning
74,2026-03-15 16:05:00,lab,lab,sports,high,morning
138,2026-03-15 16:05:00,lab,lab,sports,medium,morning
185,2026-03-15 16:05:00,canteen,lab,technical,low,evening
135,2026-03-15 16:05:00,canteen,stage,cultural,medium,morning
125,2026-03-15 16:05:00,stage,stage,technical,low,morning
50,2026-03-15 16:05:00,stage,canteen,cultural,low,evening
52,2026-03-15 16:05:00,stage,lab,technical,medium,morning
161,2026-03-15 16:05:00,canteen,canteen,technical,medium,evening
1,2026-03-15 16:05:00,lab,canteen,technical,high,evening
181,2026-03-15 16:05:00,stage,canteen,cultural,high,evening
188,2026-03-15 16:05:00,canteen,lab,sports,medium,morning
162,2026-03-15 16:05:00,lab,canteen,technical,medium,afternoon
4,2026-03-15 16:05:00,canteen,lab,technical,low,morning
145,2026-03-15 16:05:00,stage,lab,cultural,low,afternoon
132,2026-03-15 16:05:00,canteen,lab,technical,high,afternoon
171,2026-03-15 16:05:00,canteen,canteen,sports,low,evening
4,2026-03-15 16:06:00,canteen,canteen,sports,medium,evening
1,2026-03-15 16:06:00,canteen,canteen,cultural,low,evening
71,2026-03-15 16:06:00,lab,canteen,cultural,low,evening
178,2026-03-15 16:06:00,stage,stage,sports,low,morning
189,2026-03-15 16:06:00,lab,lab,sports,medium,morning
35,2026-03-15 16:06:00,canteen,canteen,sports,high,afternoon
8,2026-03-15 16:06:00,canteen,lab,cultural,low,morning
152,2026-03-15 16:06:00,stage,lab,sports,medium,morning
36,2026-03-15 16:06:00,stage,stage,sports,low,afternoon
178,2026-03-15 16:06:00,lab,lab,sports,low,morning
123,2026-03-15 16:06:00,lab,lab,technical,medium,morning
43,2026-03-15 16:06:00,stage,canteen,cultural,low,evening
27,2026-03-15 16:06:00,lab,canteen,cultural,medium,evening
32,2026-03-15 16:06:00,canteen,canteen,cultural,high,afternoon
78,2026-03-15 16:06:00,canteen,canteen,cultural,low,evening
121,2026-03-15 16:06:00,stage,canteen,technical,medium,morning
146,2026-03-15 16:06:00,lab,stage,technical,low,evening
156,2026-03-15 16:06:00,canteen,lab,technical,low,evening
157,2026-03-15 16:06:00,stage,canteen,technical,low,afternoon
16,2026-03-15 16:06:00,lab,stage,technical,medium,morning
99,2026-03-15 16:07:00,canteen,lab,cultural,medium,afternoon
47,2026-03-15 16:07:00,lab,lab,cultural,medium,morning
187,2026-03-15 16:07:00,lab,canteen,cultural,high,morning
31,2026-03-15 16:07:00,lab,stage,technical,low,morning
4,2026-03-15 16:07:00,stage,lab,sports,medium,evening
165,2026-03-15 16:07:00,canteen,lab,cultural,low,afternoon
17,2026-03-15 16:07:00,stage,stage,cultural,low,morning
39,2026-03-15 16:07:00,canteen,canteen,sports,low,evening
48,2026-03-15 16:07:00,canteen,canteen,technical,medium,afternoon
174,2026-03-15 16:07:00,stage,stage,sports,high,evening
176,2026-03-15 16:08:00,stage,canteen,sports,high,evening
39,2026-03-15 16:08:00,canteen,lab,cultural,high,morning
132,2026-03-15 16:08:00,canteen,lab,cultural,high,afternoon
30,2026-03-15 16:08:00,canteen,stage,technical,medium,evening
158,2026-03-15 16:08:00,lab,lab,sports,high,evening
22,2026-03-15 16:08:00,canteen,canteen,technical,high,evening
66,2026-03-15 16:08:00,stage,lab,sports,medium,evening
108,2026-03-15 16:08:00,stage,stage,cultural,medium,morning
12,2026-03-15 16:08:00,stage,canteen,sports,low,morning
36,2026-03-15 16:08:00,canteen,lab,technical,low,afternoon
18,2026-03-15 16:08:00,canteen,stage,sports,high,evening
90,2026-03-15 16:08:00,lab,lab,technical,low,morning
181,2026-03-15 16:08:00,lab,lab,sports,medium,afternoon
199,2026-03-15 16:08:00,stage,stage,cultural,low,afternoon
1,2026-03-15 16:09:00,lab,lab,cultural,low,morning
127,2026-03-15 16:09:00,lab,canteen,technical,medium,morning
186,2026-03-15 16:09:00,stage,canteen,cultural,high,evening
90,2026-03-15 16:09:00,canteen,lab,sports,low,morning
87,2026-03-15 16:09:00,lab,lab,sports,low,morning
90,2026-03-15 16:09:00,canteen,canteen,cultural,high,morning
134,2026-03-15 16:09:00,stage,canteen,technical,low,afternoon
70,2026-03-15 16:09:00,stage,canteen,sports,high,morning
44,2026-03-15 16:09:00,lab,lab,technical,medium,afternoon
200,2026-03-15 16:09:00,stage,lab,sports,medium,afternoon
152,2026-03-15 16:09:00,stage,canteen,technical,high,morning
86,2026-03-15 16:09:00,stage,lab,technical,medium,afternoon
19,2026-03-15 16:10:00,lab,canteen,sports,medium,evening
101,2026-03-15 16:10:00,lab,canteen,sports,medium,evening
146,2026-03-15 16:10:00,lab,lab,technical,medium,afternoon
95,2026-03-15 16:10:00,stage,canteen,sports,medium,morning
101,2026-03-15 16:10:00,canteen,canteen,cultural,medium,morning
30,2026-03-15 16:10:00,stage,canteen,sports,low,afternoon
170,2026-03-15 16:10:00,lab,canteen,technical,low,morning
33,2026-03-15 16:10:00,canteen,canteen,sports,low,afternoon
12,2026-03-15 16:10:00,canteen,lab,sports,medium,evening
118,2026-03-15 16:10:00,lab,lab,technical,low,afternoon
94,2026-03-15 16:10:00,canteen,lab,sports,high,afternoon
155,2026-03-15 16:10:00,canteen,canteen,technical,high,evening
167,2026-03-15 16:10:00,lab,canteen,technical,high,evening
137,2026-03-15 16:10:00,canteen,lab,technical,low,afternoon
149,2026-03-15 16:11:00,canteen,canteen,technical,medium,evening
76,2026-03-15 16:11:00,lab,stage,cultural,high,evening
29,2026-03-15 16:11:00,canteen,canteen,cultural,low,morning
161,2026-03-15 16:11:00,canteen,canteen,technical,low,evening
190,2026-03-15 16:11:00,canteen,stage,sports,medium,evening
117,2026-03-15 16:11:00,canteen,lab,cultural,medium,afternoon
15,2026-03-15 16:11:00,lab,lab,technical,low,evening
2,2026-03-15 16:11:00,stage,canteen,cultural,medium,afternoon
180,2026-03-15 16:11:00,stage,lab,technical,medium,morning
117,2026-03-15 16:11:00,canteen,lab,cultural,medium,afternoon
172,2026-03-15 16:11:00,lab,lab,technical,medium,afternoon
182,2026-03-15 16:11:00,lab,stage,cultural,medium,morning
18,2026-03-15 16:11:00,canteen,stage,cultural,low,morning
3,2026-03-15 16:11:00,stage,stage,sports,high,evening
135,2026-03-15 16:12:00,canteen,stage,cultural,low,afternoon
171,2026-03-15 16:12:00,lab,canteen,sports,low,afternoon
166,2026-03-15 16:12:00,lab,canteen,cultural,low,afternoon
165,2026-03-15 16:12:00,stage,canteen,technical,low,morning
186,2026-03-15 16:12:00,lab,stage,sports,low,afternoon
161,2026-03-15 16:12:00,lab,canteen,cultural,medium,evening
108,2026-03-15 16:12:00,lab,canteen,sports,high,morning
187,2026-03-15 16:12:00,stage,lab,technical,medium,afternoon
95,2026-03-15 16:12:00,lab,stage,technical,high,morning
122,2026-03-15 16:12:00,canteen,lab,technical,low,morning
11,2026-03-15 16:12:00,stage,lab,technical,low,morning
68,2026-03-15 16:12:00,canteen,lab,technical,low,afternoon
123,2026-03-15 16:12:00,canteen,lab,sports,low,afternoon
196,2026-03-15 16:13:00,stage,lab,sports,low,evening
113,2026-03-15 16:13:00,canteen,stage,cultural,low,morning
98,2026-03-15 16:13:00,stage,lab,cultural,low,afternoon
93,2026-03-15 16:13:00,canteen,lab,technical,high,afternoon
22,2026-03-15 16:13:00,stage,canteen,technical,low,evening
194,2026-03-15 16:13:00,lab,canteen,sports,low,afternoon
172,2026-03-15 16:13:00,lab,canteen,technical,low,afternoon
127,2026-03-15 16:13:00,canteen,lab,technical,high,afternoon
134,2026-03-15 16:13:00,lab,lab,technical,high,morning
170,2026-03-15 16:13:00,stage,canteen,cultural,low,evening
25,2026-03-15 16:13:00,canteen,stage,sports,medium,evening
185,2026-03-15 16:14:00,lab,canteen,cultural,high,evening
85,2026-03-15 16:14:00,lab,canteen,technical,low,afternoon
55,2026-03-15 16:14:00,canteen,canteen,technical,high,afternoon
144,2026-03-15 16:14:00,lab,stage,cultural,medium,afternoon
95,2026-03-15 16:14:00,lab,stage,cultural,low,morning
142,2026-03-15 16:14:00,canteen,canteen,sports,high,morning
167,2026-03-15 16:14:00,lab,canteen,technical,medium,evening
156,2026-03-15 16:14:00,lab,stage,technical,high,morning
179,2026-03-15 16:14:00,lab,lab,cultural,high,morning
119,2026-03-15 16:14:00,lab,lab,sports,low,afternoon
177,2026-03-15 16:14:00,canteen,lab,sports,low,afternoon
9,2026-03-15 16:14:00,stage,canteen,technical,high,evening
186,2026-03-15 16:14:00,stage,canteen,technical,medium,afternoon
173,2026-03-15 16:14:00,lab,canteen,cultural,low,afternoon
150,2026-03-15 16:14:00,lab,lab,technical,high,morning
160,2026-03-15 16:14:00,stage,canteen,cultural,high,evening
197,2026-03-15 16:14:00,lab,lab,technical,low,morning
197,2026-03-15 16:14:00,stage,lab,technical,low,evening
42,2026-03-15 16:15:00,canteen,stage,technical,high,evening
53,2026-03-15 16:15:00,canteen,stage,sports,low,afternoon
187,2026-03-15 16:15:00,canteen,lab,technical,high,morning
74,2026-03-15 16:15:00,canteen,stage,technical,medium,morning
39,2026-03-15 16:15:00,canteen,stage,sports,low,afternoon
122,2026-03-15 16:15:00,canteen,lab,sports,low,evening
15,2026-03-15 16:15:00,stage,canteen,technical,high,evening
199,2026-03-15 16:15:00,lab,lab,sports,low,evening
157,2026-03-15 16:15:00,stage,lab,sports,medium,evening
123,2026-03-15 16:15:00,canteen,canteen,sports,high,afternoon
111,2026-03-15 16:15:00,lab,canteen,sports,medium,evening
131,2026-03-15 16:15:00,lab,stage,cultural,medium,morning
83,2026-03-15 16:15:00,canteen,stage,technical,medium,evening
10,2026-03-15 16:15:00,canteen,stage,cultural,medium,evening
92,2026-03-15 16:15:00,canteen,stage,technical,high,evening
29,2026-03-15 16:15:00,canteen,canteen,sports,low,afternoon
35,2026-03-15 16:15:00,canteen,canteen,cultural,medium,evening
6,2026-03-15 16:15:00,canteen,lab,sports,medium,afternoon
140,2026-03-15 16:15:00,lab,lab,sports,high,morning
111,2026-03-15 16:15:00,canteen,lab,sports,medium,evening
38,2026-03-15 16:16:00,canteen,canteen,technical,medium,evening
77,2026-03-15 16:16:00,lab,stage,sports,medium,morning
93,2026-03-15 16:16:00,stage,canteen,technical,medium,evening
147,2026-03-15 16:16:00,canteen,canteen,technical,low,evening
67,2026-03-15 16:16:00,lab,stage,sports,medium,afternoon
136,2026-03-15 16:16:00,lab,lab,technical,high,afternoon
8,2026-03-15 16:16:00,stage,canteen,cultural,low,morning
122,2026-03-15 16:16:00,canteen,stage,technical,high,afternoon
84,2026-03-15 16:16:00,canteen,lab,sports,low,afternoon
175,2026-03-15 16:16:00,canteen,lab,sports,low,morning
132,2026-03-15 16:16:00,lab,canteen,cultural,medium,morning
179,2026-03-15 16:16:00,canteen,canteen,cultural,medium,evening
85,2026-03-15 16:16:00,canteen,lab,technical,high,evening
195,2026-03-15 16:16:00,canteen,lab,technical,low,evening
45,2026-03-15 16:16:00,canteen,stage,cultural,low,evening
136,2026-03-15 16:17:00,stage,canteen,sports,medium,afternoon
87,2026-03-15 16:17:00,stage,lab,sports,low,afternoon
16,2026-03-15 16:17:00,stage,canteen,cultural,medium,morning
77,2026-03-15 16:17:00,canteen,lab,cultural,medium,morning
195,2026-03-15 16:17:00,canteen,lab,sports,high,afternoon
9,2026-03-15 16:17:00,lab,canteen,sports,medium,evening
60,2026-03-15 16:17:00,lab,lab,technical,medium,evening
78,2026-03-15 16:17:00,lab,canteen,cultural,low,evening
77,2026-03-15 16:17:00,canteen,lab,cultural,high,evening
71,2026-03-15 16:17:00,stage,lab,cultural,high,morning
15,2026-03-15 16:17:00,stage,canteen,sports,high,afternoon
71,2026-03-15 16:17:00,stage,canteen,technical,medium,morning
102,2026-03-15 16:17:00,canteen,lab,sports,high,afternoon
169,2026-03-15 16:17:00,stage,canteen,cultural,medium,evening
22,2026-03-15 16:18:00,lab,stage,cultural,medium,morning
152,2026-03-15 16:18:00,lab,stage,cultural,medium,afternoon
113,2026-03-15 16:18:00,stage,canteen,cultural,medium,afternoon
172,2026-03-15 16:18:00,lab,lab,cultural,high,afternoon
1,2026-03-15 16:18:00,stage,lab,sports,high,afternoon
10,2026-03-15 16:18:00,stage,canteen,technical,low,evening
110,2026-03-15 16:18:00,lab,canteen,cultural,high,evening
200,2026-03-15 16:18:00,lab,canteen,cultural,low,afternoon
184,2026-03-15 16:18:00,lab,stage,cultural,high,afternoon
113,2026-03-15 16:18:00,lab,canteen,sports,high,afternoon
50,2026-03-15 16:18:00,stage,canteen,sports,high,evening
12,2026-03-15 16:18:00,lab,canteen,cultural,medium,morning
89,2026-03-15 16:18:00,lab,lab,cultural,high,afternoon
188,2026-03-15 16:18:00,canteen,lab,cultural,high,morning
154,2026-03-15 16:18:00,lab,lab,cultural,low,evening
112,2026-03-15 16:18:00,lab,stage,cultural,high,evening
78,2026-03-15 16:18:00,stage,lab,sports,medium,evening
169,2026-03-15 16:18:00,stage,lab,cultural,high,evening
164,2026-03-15 16:19:00,canteen,lab,cultural,low,evening
121,2026-03-15 16:19:00,lab,canteen,cultural,high,morning
23,2026-03-15 16:19:00,lab,canteen,sports,high,morning
171,2026-03-15 16:19:00,lab,canteen,cultural,low,morning
